org_uuid,org_name,legal_name,homepage_url,org_country,org_city,status,being_funded,founded_on,closed_on,went_public_on,acquired_on_first,sector,founder_names,ch_company_number,ch_company_name,ch_match_score,ch_match_source,ch_company_status,ch_date_of_creation,ch_date_of_cessation,ch_city,ch_match_reason,ch_search_url,ch_search_query,ch_link_filing_history,ch_link_officers,ch_officer_match,ch_officer_match_score,ch_officer_best_officer_name,ch_officer_best_founder_name
7fb77d1e-2ab1-008f-a50c-998e902f7757,CirrusHQ,,http://www.cirrushq.com,GBR,Livingston,operating,1,2011-01-01,,,,Software & SaaS,James Lucas,SC405771,CIRRUSHQ LTD,98.0,org_exact,active,2011-08-22,,Livingston,matched,https://find-and-update.company-information.service.gov.uk/search?q=CirrusHQ,CirrusHQ,/company/SC405771/filing-history,/company/SC405771/officers,1,60.0,"LUCAS, James Robert Alexander",James Lucas
99eb16fe-2fc2-47bf-02b9-1ee551b89e38,MUSO,MUSO TNT Ltd,http://www.muso.com,GBR,London,operating,1,2009-01-01,,,,Software & SaaS,Christopher Elkins,07351174,MUSO TNT LIMITED,100.0,legal_exact,active,2010-08-19,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=MUSO+TNT+Ltd,MUSO TNT Ltd,/company/07351174/filing-history,/company/07351174/officers,1,60.0,"ELKINS, Christopher",Christopher Elkins
0b0276a1-96d1-c9b7-6dc6-224b7c220407,Sparkle cs,,http://www.sparkle-cs.com,GBR,Newark,operating,1,2011-01-01,,,,Software & SaaS,Mark Brighton,07455827,SPARKLE CS LTD,98.0,org_exact,active,2010-12-01,,Harrow,matched,https://find-and-update.company-information.service.gov.uk/search?q=Sparkle+cs,Sparkle cs,/company/07455827/filing-history,/company/07455827/officers,1,60.0,"BRIGHTON, Mark, Dr",Mark Brighton
004b650c-7dcc-168e-6e61-95ca37cf1c84,GigDropper,,http://gigdropper.com,GBR,Liverpool,closed,1,2012-10-31,2016-10-04,,,Software & SaaS,Ross Evans,08275516,GIGDROPPER LIMITED,98.0,org_exact,dissolved,2012-10-31,2016-10-04,Preston,matched,https://find-and-update.company-information.service.gov.uk/search?q=GigDropper,GigDropper,/company/08275516/filing-history,/company/08275516/officers,1,60.0,"EVANS, Ross John",Ross Evans
2cee6c17-b8bc-2181-db8f-ff8485f837e4,Sensurity,,https://sensurity.com/,GBR,Belfast,operating,1,2012-01-01,,,,Other,Barry Lunn,NI613360,SENSURITY LIMITED,98.0,org_exact,dissolved,2012-06-27,2023-04-24,Belfast,matched,https://find-and-update.company-information.service.gov.uk/search?q=Sensurity,Sensurity,/company/NI613360/filing-history,/company/NI613360/officers,1,60.0,"LUNN, Barry Joseph",Barry Lunn
6d464315-fae5-0356-4fd7-b2a99a857930,Ruler Analytics,Ruler Analytics Ltd,https://www.ruleranalytics.com/,GBR,Liverpool,operating,1,2015-01-01,,,,IT & Data Infrastructure,Daniel Reilly | Ian Leadbetter,09691646,RULER ANALYTICS LIMITED,100.0,legal_exact,active,2015-07-17,,Liverpool,matched,https://find-and-update.company-information.service.gov.uk/search?q=Ruler+Analytics+Ltd,Ruler Analytics Ltd,/company/09691646/filing-history,/company/09691646/officers,1,60.0,"REILLY, Daniel John",Daniel Reilly
01ddf68f-90a5-bc86-2377-1b23e285373e,Nous,Nous Global Markets Limited,https://nous.net,GBR,London,closed,1,2012-01-01,2021-11-18,,,Software & SaaS,Justin Short | Mick Horgan,09085400,NOUS GLOBAL MARKETS LTD,100.0,legal_exact,dissolved,2014-06-13,2021-11-18,Salisbury,matched,https://find-and-update.company-information.service.gov.uk/search?q=Nous+Global+Markets+Limited,Nous Global Markets Limited,/company/09085400/filing-history,/company/09085400/officers,1,60.0,"SHORT, Justin Paul",Justin Short
c73ba3b4-0f2a-3936-a1d0-16fa4b2f696b,HearToday,HEAR TODAY LTD,http://HearToday.org,GBR,London,operating,1,2014-01-01,,,,Software & SaaS,Azadi Sheridan | Maxine Razavi | Sam Nazarko,08812389,HEAR TODAY LTD,100.0,legal_exact,dissolved,2013-12-12,2019-08-13,Cardiff,matched,https://find-and-update.company-information.service.gov.uk/search?q=HEAR+TODAY+LTD,HEAR TODAY LTD,/company/08812389/filing-history,/company/08812389/officers,1,10.0,"RAZAVI, Asma",Maxine Razavi
aaf74740-778a-5275-6962-bdaa22ca6bfb,Synthace,Synthace Limited,https://www.synthace.com,GBR,London,operating,1,2011-01-01,,,,Health & Life Sciences,Markus Gershater | Sean Ward,07652459,SYNTHACE LIMITED,100.0,legal_exact,active,2011-05-31,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Synthace+Limited,Synthace Limited,/company/07652459/filing-history,/company/07652459/officers,1,60.0,"GERSHATER, Markus Christian, Dr",Markus Gershater
03f00936-a242-26de-222d-64794d1122c8,Brewbot,"Brewbot, Inc., Brewbot Ltd",http://www.brewbot.io,GBR,Belfast,operating,1,2012-12-17,,,,Software & SaaS,Ali Sisk | Chris McClelland | Jonny Campbell | Kieran Graham,NI615974,BREWBOT LTD,98.0,org_exact,dissolved,2012-12-17,2021-06-29,Belfast,matched,"https://find-and-update.company-information.service.gov.uk/search?q=Brewbot,+Inc.,+Brewbot+Ltd","Brewbot, Inc., Brewbot Ltd",/company/NI615974/filing-history,/company/NI615974/officers,1,20.0,"MCCLELLAND, Christopher",Chris McClelland
100d9cfb-8427-408a-a19d-a70aa4fdd805,Vaioni,Vaioni Group Limited,http://vaioni.com,GBR,Manchester,operating,1,2008-01-01,,,,Software & SaaS,Sachin Vaish,04314251,VAIONI GROUP LIMITED,100.0,legal_exact,active,2001-10-31,,Salford,matched,https://find-and-update.company-information.service.gov.uk/search?q=Vaioni+Group+Limited,Vaioni Group Limited,/company/04314251/filing-history,/company/04314251/officers,1,60.0,"VAISH, Sachin",Sachin Vaish
7341ba78-0157-9a39-f1f9-dfb385a90359,Seek & Adore,,http://seekandadore.com,GBR,London,closed,1,2010-11-01,2015-03-31,,,Retail & E-Commerce,Hatty Fawcett,07363032,SEEK & ADORE LIMITED,98.0,org_exact,dissolved,2010-09-02,2015-03-31,Swanage,matched,https://find-and-update.company-information.service.gov.uk/search?q=Seek+&+Adore,Seek & Adore,/company/07363032/filing-history,/company/07363032/officers,1,10.0,"FAWCETT, Harriet Sarah",Hatty Fawcett
770bc4dc-30f8-a4b6-2aa3-f0540179a0a2,QikServe,QikServe Limited,http://www.qikserve.com,GBR,Edinburgh,acquired,1,2011-01-01,,,2024-09-25,Software & SaaS,Daniel Rodgers | Ronnie Forbes,SC405733,QIKSERVE LIMITED,100.0,legal_exact,active,2011-08-19,,Glasgow,matched,https://find-and-update.company-information.service.gov.uk/search?q=QikServe+Limited,QikServe Limited,/company/SC405733/filing-history,/company/SC405733/officers,1,60.0,"RODGERS, Daniel Michael",Daniel Rodgers
2aaf78c0-9850-ea45-d1f1-5fcb8e1bfd1e,asap54.com,Asap54.com Limited,http://www.asap54.com,GBR,London,closed,1,2013-04-01,2020-05-11,,,Software & SaaS,Daniela Cecilio,08411914,ASAP54.COM LIMITED,100.0,legal_exact,dissolved,2013-02-20,2020-05-11,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Asap54.com+Limited,Asap54.com Limited,/company/08411914/filing-history,/company/08411914/officers,1,60.0,"RODRIGUES CECILIO, Daniela",Daniela Cecilio
2831f87d-6dc2-7db6-f0e0-acdd8b0b5377,PocketFM Limited,Pocket FM Corp.,http://pocketfm.com,GBR,Edinburgh,operating,1,2013-06-01,,,,Software & SaaS,Stuart Ruthven,SC452962,POCKETFM LTD,98.0,org_exact,dissolved,2013-06-24,2019-06-25,Edinburgh,matched,https://find-and-update.company-information.service.gov.uk/search?q=PocketFM+Limited,PocketFM Limited,/company/SC452962/filing-history,/company/SC452962/officers,1,60.0,"RUTHVEN, Stuart Andrew David",Stuart Ruthven
a57e09df-8bc9-0524-32cf-91d7a9e3f8df,Hab Housing,Hab Housing Limited,http://habhousing.co.uk,GBR,Midsomer Norton,operating,1,2007-01-01,,,,Energy & Sustainability,Kevin McCloud,05869454,HAB HOUSING LIMITED,100.0,legal_exact,active,2006-07-07,,Bath,matched,https://find-and-update.company-information.service.gov.uk/search?q=Hab+Housing+Limited,Hab Housing Limited,/company/05869454/filing-history,/company/05869454/officers,1,60.0,"MCCLOUD, Kevin",Kevin McCloud
33a632a4-45de-8687-84fd-cf5870776511,Clinpal,eClinicalHealth Limited,https://www.clinpal.com/,GBR,Stirling,closed,1,2012-02-01,,,2022-10-12,Software & SaaS,Doug Bain | Ian Mills | Kai Langel,SC416239,ECLINICALHEALTH LTD,100.0,legal_exact,active,2012-02-06,,Glasgow,matched,https://find-and-update.company-information.service.gov.uk/search?q=eClinicalHealth+Limited,eClinicalHealth Limited,/company/SC416239/filing-history,/company/SC416239/officers,1,60.0,"MILLS, Ian",Ian Mills
2b4a404e-e613-b8a0-eb0f-256e7bcece81,PVC Recycling,,http://www.pvcrecycling.co.uk,GBR,Stalybridge,closed,1,2007-01-01,2015-12-23,,,Industrial & Manufacturing,Joanne Murray,06286595,PVC RECYCLING LIMITED,98.0,org_exact,dissolved,2007-06-20,2015-12-23,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=PVC+Recycling,PVC Recycling,/company/06286595/filing-history,/company/06286595/officers,1,60.0,"MURRAY, Joanne Alison",Joanne Murray
6999017c-aedb-f297-0141-d67f0514a36e,Afin Technologies,,https://afintechnologies.com/,GBR,Stockport,operating,1,2010-01-01,,,,Software & SaaS,Lee Evans | Nicola Evans,08709797,AFIN TECHNOLOGIES LIMITED,98.0,org_exact,dissolved,2013-09-30,2022-07-19,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Afin+Technologies,Afin Technologies,/company/08709797/filing-history,/company/08709797/officers,1,60.0,"EVANS, Lee Robert",Lee Evans
3f94b973-6310-39e8-d16d-e7386b54ac63,Swoon Editions,Sourceable Limited,https://www.swooneditions.com,GBR,London,operating,1,2012-03-12,,,,Retail & E-Commerce,Brian Harrison | Debbie Williamson,07714150,SOURCEABLE LIMITED,100.0,legal_exact,dissolved,2011-07-21,2021-03-02,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Sourceable+Limited,Sourceable Limited,/company/07714150/filing-history,/company/07714150/officers,1,60.0,"HARRISON, Brian",Brian Harrison
d3dd0909-df9c-9460-ae58-79dfb8dc073e,Oxford BioChronometrics,Rose Hill Acquisition Company ltd.,http://www.oxford-biochron.com,GBR,London,operating,1,2012-01-01,,,,IT & Data Infrastructure,Adrian Neal,08455916,OXFORD BIOCHRONOMETRICS LTD,98.0,org_exact,dissolved,2013-03-21,2015-07-07,Oxford,matched,https://find-and-update.company-information.service.gov.uk/search?q=Oxford+BioChronometrics,Oxford BioChronometrics,/company/08455916/filing-history,/company/08455916/officers,1,60.0,"NEAL, Adrian Geoffrey",Adrian Neal
6e88f292-c93a-811a-598c-8da3e08bdce7,Makers,Makers Academy Limited,https://makers.tech,GBR,London,operating,1,2012-12-01,,,,Other,Evgeny Shadchnev | Rob Johnson,08253870,MAKERS ACADEMY LIMITED,100.0,legal_exact,active,2012-10-15,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Makers+Academy+Limited,Makers Academy Limited,/company/08253870/filing-history,/company/08253870/officers,1,60.0,"SHADCHNEV, Evgeny",Evgeny Shadchnev
5198fb42-39de-c8a2-96c3-f9fca73f41e9,Alba Orbital,Alba Orbital Limited,http://www.albaorbital.com,GBR,Glasgow,operating,1,2012-01-01,,,,Hardware & Devices,Tom Walkinshaw,SC434130,ALBA ORBITAL LIMITED,100.0,legal_exact,active,2012-10-05,,Glasgow,matched,https://find-and-update.company-information.service.gov.uk/search?q=Alba+Orbital+Limited,Alba Orbital Limited,/company/SC434130/filing-history,/company/SC434130/officers,1,60.0,"WALKINSHAW, Tom",Tom Walkinshaw
59ecda50-bdad-5d06-a8ec-74136633b94a,WeSwap,WeSwap.com Limited.,http://www.weswap.com,GBR,London,acquired,1,2010-01-01,,,2021-11-28,Financial Services & Fintech,Jared Jesner | Simon Sacerdoti,07189664,WESWAP.COM LIMITED,100.0,legal_exact,dissolved,2010-03-15,2023-03-02,Milton Keynes,matched,https://find-and-update.company-information.service.gov.uk/search?q=WeSwap.com+Limited.,WeSwap.com Limited.,/company/07189664/filing-history,/company/07189664/officers,1,60.0,"JESNER, Jared Maximilian",Jared Jesner
e11f5775-80c2-8ff0-5a41-e8becd83ccf8,Matchdeck Ltd,MATCHDECK LIMITED,http://www.matchdeck.com,GBR,Staines-upon-thames,closed,1,2011-08-10,2021-03-23,,,IT & Data Infrastructure,Chris Pilling | Richard Pembroke,07745272,MATCHDECK LIMITED,100.0,legal_exact,dissolved,2011-08-18,2021-03-23,Salisbury,matched,https://find-and-update.company-information.service.gov.uk/search?q=MATCHDECK+LIMITED,MATCHDECK LIMITED,/company/07745272/filing-history,/company/07745272/officers,1,60.0,"PEMBROKE, Richard Stephen James",Richard Pembroke
3f29008b-d28b-9b82-67a0-96245810ba3d,Klood,,http://www.klood.com,GBR,London,operating,1,2011-06-01,,,,IT & Data Infrastructure,Kieren Beltrame | Vivion Cox,07672867,KLOOD LIMITED,98.0,org_exact,dissolved,2011-06-16,2021-04-19,Sutton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Klood,Klood,/company/07672867/filing-history,/company/07672867/officers,1,60.0,"BELTRAME, Kieren John",Kieren Beltrame
d3b8336a-05db-b033-23a3-5320c3d32690,Bloom & Wild,Bloom & Wild Limited.,http://www.bloomandwild.com,GBR,London,operating,1,2013-01-01,,,,Retail & E-Commerce,Aron Gelbard | Ben Stanway,08419307,BLOOM AND WILD LIMITED,100.0,legal_exact,active,2013-02-26,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Bloom+&+Wild+Limited.,Bloom & Wild Limited.,/company/08419307/filing-history,/company/08419307/officers,1,60.0,"GELBARD, Aron Grisha",Aron Gelbard
d2e00c36-a411-9fff-78dd-613896d77180,Azzure IT,Azzure IT Limited,http://www.azzure-it.com,GBR,Sheffield,acquired,1,2010-01-10,,,2022-04-12,Software & SaaS,Craig Such,07349355,AZZURE IT LTD,100.0,legal_exact,active,2010-08-18,,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Azzure+IT+Limited,Azzure IT Limited,/company/07349355/filing-history,/company/07349355/officers,1,60.0,"SUCH, Craig Karl",Craig Such
a07e9fbc-91cf-13f3-d507-06b4cd255a2f,QuantuMDx Group,QuantuMDx Group Ltd.,http://quantumdx.com,GBR,Newcastle Upon Tyne,operating,1,2008-03-04,,,,Health & Life Sciences,Elaine Warburton,06523152,QUANTUMDX GROUP LIMITED,100.0,legal_exact,active,2008-03-04,,Newcastle Upon Tyne,matched,https://find-and-update.company-information.service.gov.uk/search?q=QuantuMDx+Group+Ltd.,QuantuMDx Group Ltd.,/company/06523152/filing-history,/company/06523152/officers,1,60.0,"WARBURTON OBE, Elaine Harrington",Elaine Warburton
5c877c7d-b178-c510-1aa5-475e72755857,Filtered,Filtered Technologies Limited,https://learn.filtered.com,GBR,London,operating,1,2009-04-27,,,,Software & SaaS,Chris Littlewood | Vinit Patel,06888906,FILTERED TECHNOLOGIES LIMITED,100.0,legal_exact,active,2009-04-27,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Filtered+Technologies+Limited,Filtered Technologies Limited,/company/06888906/filing-history,/company/06888906/officers,1,20.0,"LITTLEWOOD, Christopher",Chris Littlewood
8ebf6cf9-264d-eea8-9fcc-942887b2a983,UFL,REALTIME GAMES LTD,http://www.ultimatefanlive.com,GBR,London,closed,1,2013-10-01,,,,Media & Entertainment,Sohail Godall,08569849,REALTIME GAMES LTD,100.0,legal_exact,dissolved,2013-06-14,2022-04-14,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=REALTIME+GAMES+LTD,REALTIME GAMES LTD,/company/08569849/filing-history,/company/08569849/officers,1,60.0,"GODALL, Sohail Ijaz",Sohail Godall
6dd14f0f-69c9-bda2-773d-d0930903026e,Sekoia,KMD A/S,https://sekoia.co.uk,GBR,London,operating,1,2011-08-05,,,,Software & SaaS,Allan Bjerre Abbondio | Tobias Høher,09800031,SEKOIA LTD,98.0,org_exact,liquidation,2015-09-29,,Norwich,matched,https://find-and-update.company-information.service.gov.uk/search?q=Sekoia,Sekoia,/company/09800031/filing-history,/company/09800031/officers,1,20.0,"HOEHER, Tobias",Tobias Høher
1d2e8833-84a2-3bcb-551c-774fc071d57f,Dubble Me,,http://dubble.me,GBR,London,closed,1,2013-04-01,2019-04-16,,,Software & SaaS,Angelo Semeraro | Ben Joyce | Uldis Pirags,08023948,DUBBLE ME LIMITED,98.0,org_exact,dissolved,2012-04-10,2019-04-16,North Shields,matched,https://find-and-update.company-information.service.gov.uk/search?q=Dubble+Me,Dubble Me,/company/08023948/filing-history,/company/08023948/officers,1,60.0,"SEMERARO, Angelo",Angelo Semeraro
a88594f6-4e10-6ec9-dbd5-b2976b77dfc9,Sparrho,Distylled Ltd,https://www.sparrho.com/,GBR,London,operating,1,2012-01-01,,,,IT & Data Infrastructure,Niluka Satharasinghe | Vivian Chan,08594711,DISTYLLED LIMITED,100.0,legal_exact,liquidation,2013-07-02,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Distylled+Ltd,Distylled Ltd,/company/08594711/filing-history,/company/08594711/officers,1,60.0,"SATHARASINGHE, Niluka Dheep",Niluka Satharasinghe
1929166b-f9bb-a6b3-fe9a-4d829637aab6,Plentific,Plentific Ltd.,https://plentific.com,GBR,London,operating,1,2013-01-01,,,,Software & SaaS,Cem Savas | Emre Kazan,08275972,PLENTIFIC LTD,100.0,legal_exact,active,2012-10-31,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Plentific+Ltd.,Plentific Ltd.,/company/08275972/filing-history,/company/08275972/officers,1,60.0,"SAVAS, Cem",Cem Savas
0ba26e77-b9d1-619a-1ac3-50def7473a30,Coinfloor,Coinfloor Limited,https://coinfloor.co.uk,GBR,London,closed,1,2013-01-01,2021-10-04,,2021-10-04,Financial Services & Fintech,Mark Lamb | Obi Nwosu,08493818,COINFLOOR LIMITED,100.0,legal_exact,liquidation,2013-04-18,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Coinfloor+Limited,Coinfloor Limited,/company/08493818/filing-history,/company/08493818/officers,1,60.0,"LAMB, Mark David",Mark Lamb
4d997384-a02c-efc9-a296-6f04e2d1ccce,Rormix,,http://rormix.com,GBR,Manchester,closed,1,2013-09-13,2016-07-12,,,Media & Entertainment,Amman Ahmed | Chris Farrell | Mark Wheeler,08690623,RORMIX LTD,98.0,org_exact,dissolved,2013-09-13,2016-07-12,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Rormix,Rormix,/company/08690623/filing-history,/company/08690623/officers,1,60.0,"AHMED, Mohammud Amman",Amman Ahmed
6086f931-5a49-f257-ae7a-e8dd5eb7f65b,Oxford Phamascience,Oxford Pharmascience Ltd,http://oxfordpharmascience.com,GBR,London,ipo,1,2008-01-01,,2011-01-12,,Health & Life Sciences,Marcelo Bravo,06498279,OXFORD PHARMASCIENCE LIMITED,100.0,legal_exact,active,2008-02-08,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Oxford+Pharmascience+Ltd,Oxford Pharmascience Ltd,/company/06498279/filing-history,/company/06498279/officers,1,60.0,"BRAVO CORDERO, Marcelo Leonardo",Marcelo Bravo
5ef5d45d-c6d6-a6ef-a63f-65f2b4a376c5,JustInvesting,,http://www.justinvesting.com,GBR,Borehamwood,closed,1,2012-01-01,2018-04-28,,,Software & SaaS,Byron Woodmansee | James Goodsall | Paul McGuire,08111237,JUSTINVESTING LIMITED,98.0,org_exact,dissolved,2012-06-19,2018-04-28,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=JustInvesting,JustInvesting,/company/08111237/filing-history,/company/08111237/officers,1,60.0,"WOODMANSEE, Byron Jason Arthur",Byron Woodmansee
ca4bcbfb-9ce0-0258-1759-8d7e5ec6cf4a,Powr of You,Powr of You Ltd.,https://user.powrofyou.com/,GBR,London,operating,1,2013-04-11,,,,Software & SaaS,Keshav Malani | Shruti Malani Krishnan,08839843,POWR OF YOU LTD,100.0,legal_exact,active,2014-01-10,,Poole,matched,https://find-and-update.company-information.service.gov.uk/search?q=Powr+of+You+Ltd.,Powr of You Ltd.,/company/08839843/filing-history,/company/08839843/officers,1,60.0,"MALANI, Keshav",Keshav Malani
3f2a4a50-4d4c-ff29-c22f-20590186d71e,Victor,Fly Victor Limited,http://www.flyvictor.com,GBR,London,operating,1,2010-01-01,,,,Other,Clive Jackson,07115927,FLY VICTOR LTD,100.0,legal_exact,active,2010-01-05,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Fly+Victor+Limited,Fly Victor Limited,/company/07115927/filing-history,/company/07115927/officers,1,60.0,"JACKSON, Clive Henry",Clive Jackson
d3e1b528-d0f5-0615-3a0a-6d1b91d51bfa,Storygami,,https://www.storygami.com,GBR,London,closed,1,2013-03-25,2021-08-24,,,Media & Entertainment,Heidi Lindvall,08460980,STORYGAMI LTD,98.0,org_exact,dissolved,2013-03-25,2021-08-24,Brentwood,matched,https://find-and-update.company-information.service.gov.uk/search?q=Storygami,Storygami,/company/08460980/filing-history,/company/08460980/officers,1,60.0,"LINDVALL, Heidi Maria Alexandra",Heidi Lindvall
